bg2020gj,bg2020ge,bg2010gj,bg2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G06007300189042,060730189042,G06007300189042,060730189042,1,1,1,1,1
G06007300189043,060730189043,G06007300189043,060730189043,1,1,1,1,1
G06007300189044,060730189044,G06007300189044,060730189044,1,1,1,1,1
G06007300189051,060730189051,G06007300189051,060730189051,1,1,1,1,1
G06007300189052,060730189052,G06007300189052,060730189052,1,1,1,1,1
G06007300189053,060730189053,G06007300189053,060730189053,1,1,1,1,1
G06007300189054,060730189054,G06007300189053,060730189053,1,1,1,1,1
G06007300189061,060730189061,G06007300189061,060730189061,1,1,1,1,1
G06007300189062,060730189062,G06007300189062,060730189062,1,1,1,1,1
G06007300189063,060730189063,G06007300189063,060730189063,1,1,1,1,0.998864434571
G06007300189063,060730189063,G06007300189052,060730189052,0,0,0,0,0.001135565429
G06007300190011,060730190011,G06007300190011,060730190011,1,1,1,1,0.993820858967
G06007300190011,060730190011,G06007300187001,060730187001,0,0,0,0,0.006179141033
G06007300190012,060730190012,G06007300190012,060730190012,1,1,1,1,1
G06007300190013,060730190013,G06007300190013,060730190013,1,1,1,1,1
G06007300190014,060730190014,G06007300190013,060730190013,1,1,1,1,1
G06007300190021,060730190021,G06007300190021,060730190021,1,1,1,1,1
G06007300191031,060730191031,G06007300191031,060730191031,1,1,1,1,1
G06007300191032,060730191032,G06007300191033,060730191033,1,1,1,1,1
G06007300191033,060730191033,G06007300191032,060730191032,1,1,1,1,1
G06007300191034,060730191034,G06007300191032,060730191032,1,1,1,1,1
G06007300191051,060730191051,G06007300191051,060730191051,1,1,1,1,1
G06007300191052,060730191052,G06007300191053,060730191053,1,1,1,1,1
G06007300191053,060730191053,G06007300191053,060730191053,0.002826455625,0.002002670227,0,0.004237288136,0.007718357238
G06007300191053,060730191053,G06007300191052,060730191052,0.99503053948,0.995889776517,0.997691903934,0.993558936525,0.990848690998
G06007300191053,060730191053,G06007300201033,060730201033,0.002143004895,0.002107553256,0.002308096066,0.00220377534,0.001432951764
G06007300191054,060730191054,G06007300191052,060730191052,1,1,1,1,1
G06007300191071,060730191071,G06007300191071,060730191071,1,1,1,1,1
G06007300191081,060730191081,G06007300191011,060730191011,0.999948621842,0.999931495789,0.999914369736,0.999921160531,0.998641087109
G06007300191081,060730191081,G06007300209031,060730209031,0,0,0,0,0.001080082398
G06007300191081,060730191081,G06007300191061,060730191061,5.1378158e-5,6.8504211e-5,8.5630264e-5,7.8839469e-5,1.1823225e-5
G06007300191081,060730191081,G06007300191071,060730191071,0,0,0,0,2.67007268e-4
G06007300191082,060730191082,G06007300191014,060730191014,1,1,1,1,1
G06007300191091,060730191091,G06007300191013,060730191013,1,1,1,1,1
G06007300191092,060730191092,G06007300191012,060730191012,1,1,1,1,1
G06007300191093,060730191093,G06007300191013,060730191013,1,1,1,1,0.999878802062
G06007300191093,060730191093,G06007300191012,060730191012,0,0,0,0,1.21197938e-4
G06007300191101,060730191101,G06007300191062,060730191062,0.93101138647,0.932343234323,0.937269372694,0.944715447154,0.976218594433
G06007300191101,060730191101,G06007300191061,060730191061,0.06898861353,0.067656765677,0.062730627306,0.055284552846,0.023781405567
G06007300191102,060730191102,G06007300191061,060730191061,0.932584269663,0.929648241206,0.934911242604,0.939781021898,0.955093601027
G06007300191102,060730191102,G06007300191064,060730191064,0.067415730337,0.070351758794,0.065088757396,0.060218978102,0.044906398973
G06007300191103,060730191103,G06007300191011,060730191011,4.443059e-5,3.9921317e-5,4.7955672e-5,4.5088094e-5,0.06722849838
G06007300191103,060730191103,G06007300191061,060730191061,0.99995556941,0.999960078683,0.999952044328,0.999954911906,0.902856289705
G06007300191103,060730191103,G06007300191071,060730191071,0,0,0,0,0.029915211915
G06007300191111,060730191111,G06007300191063,060730191063,1,1,1,1,1
G06007300191112,060730191112,G06007300191063,060730191063,1,1,1,1,1
G06007300191113,060730191113,G06007300191064,060730191064,1,1,1,1,0.999433578706
G06007300191113,060730191113,G06007300191061,060730191061,0,0,0,0,5.66421294e-4
G06007300192031,060730192031,G06007300192031,060730192031,1,1,1,1,1
G06007300192032,060730192032,G06007300192032,060730192032,1,1,1,1,1
G06007300192051,060730192051,G06007300192051,060730192051,1,1,1,1,1
G06007300192052,060730192052,G06007300192052,060730192052,1,1,1,1,1
G06007300192053,060730192053,G06007300192053,060730192053,1,1,1,1,1
G06007300192054,060730192054,G06007300192054,060730192054,1,1,1,1,1
G06007300192061,060730192061,G06007300192061,060730192061,1,1,1,1,1
G06007300192062,060730192062,G06007300192062,060730192062,1,1,1,1,1
G06007300192063,060730192063,G06007300192063,060730192063,1,1,1,1,1
G06007300192081,060730192081,G06007300192081,060730192081,1,1,1,1,1
G06007300192082,060730192082,G06007300192082,060730192082,1,1,1,1,1
G06007300192091,060730192091,G06007300192071,060730192071,1,1,1,1,1
G06007300192092,060730192092,G06007300192071,060730192071,1,1,1,1,1
G06007300192101,060730192101,G06007300192072,060730192072,1,1,1,1,1
G06007300192102,060730192102,G06007300192073,060730192073,1,1,1,1,1
G06007300192103,060730192103,G06007300192074,060730192074,1,1,1,1,1
G06007300193011,060730193011,G06007300193011,060730193011,1,1,1,1,1
G06007300193012,060730193012,G06007300193012,060730193012,1,1,1,1,1
G06007300193013,060730193013,G06007300193013,060730193013,1,1,1,1,0.999770984395
G06007300193013,060730193013,G06007300185142,060730185142,0,0,0,0,2.29015605e-4
G06007300193031,060730193031,G06007300193033,060730193033,1,1,1,1,1
G06007300193032,060730193032,G06007300193031,060730193031,1,1,1,1,1
G06007300193033,060730193033,G06007300193032,060730193032,1,1,1,1,1
G06007300193041,060730193041,G06007300193021,060730193021,1,1,1,1,1
G06007300193042,060730193042,G06007300193022,060730193022,1,1,1,1,1
G06007300193051,060730193051,G06007300193023,060730193023,1,1,1,1,1
G06007300193052,060730193052,G06007300193024,060730193024,1,1,1,1,1
G06007300194031,060730194031,G06007300194031,060730194031,0.715756136184,0.720779220779,0.730235783634,0.726779661017,0.787315043282
G06007300194031,060730194031,G06007300194032,060730194032,0.284243863816,0.279220779221,0.269764216366,0.273220338983,0.212684956718
G06007300194032,060730194032,G06007300194033,060730194033,1,1,1,1,1
G06007300194041,060730194041,G06007300194041,060730194041,1,1,1,1,1
G06007300194042,060730194042,G06007300194042,060730194042,1,1,1,1,1
G06007300194051,060730194051,G06007300194051,060730194051,1,1,1,1,1
G06007300194052,060730194052,G06007300194052,060730194052,1,1,1,1,1
G06007300194053,060730194053,G06007300194053,060730194053,1,1,1,1,1
G06007300194061,060730194061,G06007300194061,060730194061,1,1,1,1,1
G06007300194062,060730194062,G06007300194062,060730194062,1,1,1,1,1
G06007300194063,060730194063,G06007300194063,060730194063,1,1,1,1,1
G06007300195011,060730195011,G06007300195011,060730195011,1,1,1,1,1
G06007300195012,060730195012,G06007300195012,060730195012,1,1,1,1,1
G06007300195021,060730195021,G06007300195021,060730195021,1,1,1,1,1
G06007300195022,060730195022,G06007300195022,060730195022,0.909821941413,0.906325060048,0.87037037037,0.864628820961,0.780786815195
G06007300195022,060730195022,G06007300195023,060730195023,0.090178058587,0.093674939952,0.12962962963,0.135371179039,0.207036201193
G06007300195022,060730195022,G06007300195032,060730195032,0,0,0,0,0.012176983612
G06007300195023,060730195023,G06007300195023,060730195023,1,1,1,1,1
G06007300195031,060730195031,G06007300195031,060730195031,1,1,1,1,0.996990209377
G06007300195031,060730195031,G06007300197022,060730197022,0,0,0,0,0.003009790623
G06007300195032,060730195032,G06007300195023,060730195023,0,0,0,0,2.83482128e-4
G06007300195032,060730195032,G06007300195032,060730195032,1,1,1,1,0.999716517872
G06007300195033,060730195033,G06007300195033,060730195033,1,1,1,1,1
G06007300196011,060730196011,G06007300196011,060730196011,1,1,1,1,1
G06007300196012,060730196012,G06007300195032,060730195032,0,0,0,0,8.39340317e-4
G06007300196012,060730196012,G06007300196012,060730196012,1,1,1,1,0.999160659683
G06007300196013,060730196013,G06007300196013,060730196013,1,1,1,1,1
G06007300196014,060730196014,G06007300196014,060730196014,1,1,1,1,1
G06007300196021,060730196021,G06007300196021,060730196021,1,1,1,1,1
G06007300196022,060730196022,G06007300196022,060730196022,1,1,1,1,1
G06007300196023,060730196023,G06007300196023,060730196023,1,1,1,1,1
G06007300197011,060730197011,G06007300197011,060730197011,0.570947741364,0.548149751136,0.58394160584,0.589667163438,0.752913528901
G06007300197011,060730197011,G06007300197012,060730197012,0.429052258636,0.451850248864,0.41605839416,0.410332836562,0.246579717753
G06007300197011,060730197011,G06007300197013,060730197013,0,0,0,0,5.06753346e-4
G06007300197012,060730197012,G06007300197013,060730197013,1,1,1,1,1
G06007300197021,060730197021,G06007300197021,060730197021,1,1,1,1,1
G06007300197022,060730197022,G06007300197022,060730197022,1,1,1,1,1
G06007300197023,060730197023,G06007300197023,060730197023,1,1,1,1,1
G06007300197024,060730197024,G06007300197024,060730197024,1,1,1,1,1
G06007300198031,060730198031,G06007300198031,060730198031,0.874204742626,0.880276564774,0.866571018651,0.860666666667,0.750468167951
G06007300198031,060730198031,G06007300198033,060730198033,0.125795257374,0.119723435226,0.133428981349,0.139333333333,0.249531832049
G06007300198032,060730198032,G06007300198032,060730198032,1,1,1,1,1
G06007300198033,060730198033,G06007300198032,060730198032,0,0,0,0,6.03967901e-4
G06007300198033,060730198033,G06007300198033,060730198033,0.969465648855,0.976648351648,0.984293193717,0.984810126582,0.911313770548
G06007300198033,060730198033,G06007300198031,060730198031,0.030534351145,0.023351648352,0.015706806283,0.015189873418,0.088082261551
G06007300198041,060730198041,G06007300198041,060730198041,1,1,1,1,1
G06007300198042,060730198042,G06007300198042,060730198042,1,1,1,1,1
G06007300198043,060730198043,G06007300198043,060730198043,1,1,1,1,1
G06007300198051,060730198051,G06007300198051,060730198051,0.724962630792,0.722704948999,0.703333333333,0.700080192462,0.769517072249
G06007300198051,060730198051,G06007300198052,060730198052,0.275037369208,0.277295051001,0.296666666667,0.299919807538,0.230482927751
G06007300198052,060730198052,G06007300198053,060730198053,0.99996579877,0.999960629352,0.999956365383,0.999957885753,0.998116997238
G06007300198052,060730198052,G06007300198064,060730198064,3.420123e-5,3.9370648e-5,4.3634617e-5,4.2114247e-5,0.001883002762
G06007300198081,060730198081,G06007300198081,060730198081,0.929097919714,0.929962308245,0.937451710046,0.932733016576,0.944612130987
G06007300198081,060730198081,G06007300198064,060730198064,0.070902080286,0.070037691755,0.062548289954,0.067266983424,0.055387869013
G06007300198082,060730198082,G06007300198082,060730198082,0.941633666546,0.941515976986,0.942008280119,0.942296550863,0.902718129114
G06007300198082,060730198082,G06007300198061,060730198061,0.058366333454,0.058484023014,0.057991719881,0.057703449137,0.097281870886
G06007300198083,060730198083,G06007300198081,060730198081,0.019513964506,0.019662945783,0.018161076006,0.018274361253,0.018328155242
G06007300198083,060730198083,G06007300198083,060730198083,0.941884380126,0.942268350075,0.939576493279,0.939596644119,0.923854147125
G06007300198083,060730198083,G06007300198064,060730198064,0.038601655369,0.038068704142,0.042262430714,0.042128994628,0.057817697633
G06007300198091,060730198091,G06007300198091,060730198091,1,1,1,1,1
G06007300198092,060730198092,G06007300198092,060730198092,1,1,1,1,1
G06007300198093,060730198093,G06007300198093,060730198093,0.982799668425,0.985245403217,0.987128461611,0.987723447977,0.966339668253
G06007300198093,060730198093,G06007300198064,060730198064,0.017200331575000002,0.014754596783,0.012871538389,0.012276552023,0.033660331747
G06007300198101,060730198101,G06007300198061,060730198061,0.636580603168,0.632810271041,0.636138613861,0.638194020744,0.165833736317
G06007300198101,060730198101,G06007300198064,060730198064,0.36135567167,0.365065921145,0.362837741146,0.360796699019,0.823682403102
G06007300198101,060730198101,G06007300198083,060730198083,0.002063725162,0.002123807814,0.001023644993,0.001009280237,0.010483860581
G06007300198102,060730198102,G06007300198092,060730198092,0.039850113364,0.041430307106,0.042872664152,0.042441783105,0.020457366886
G06007300198102,060730198102,G06007300198053,060730198053,3.11668171e-4,3.24026884e-4,3.35307574e-4,3.31937649e-4,4.3082436e-5
G06007300198102,060730198102,G06007300198064,060730198064,0.940688130938,0.938336211799,0.936189445203,0.936830757311,0.973990618331
G06007300198102,060730198102,G06007300198083,060730198083,0.019088097584,0.019845006155,0.020535891317,0.020329500449,0.005498395882
G06007300198102,060730198102,G06007300198093,060730198093,6.1989942e-5,6.4448056e-5,6.6691754e-5,6.6021485e-5,1.0536465e-5
G06007300198111,060730198111,G06007300198063,060730198063,1,1,1,1,1
G06007300198112,060730198112,G06007300198062,060730198062,1,1,1,1,1
G06007300198113,060730198113,G06007300198063,060730198063,1,1,1,1,1
G06007300198114,060730198114,G06007300198063,060730198063,1,1,1,1,1
G06007300199021,060730199021,G06007300199021,060730199021,1,1,1,1,1
G06007300199022,060730199022,G06007300199022,060730199022,1,1,1,1,1
G06007300199031,060730199031,G06007300199031,060730199031,1,1,1,1,1
G06007300199032,060730199032,G06007300199032,060730199032,1,1,1,1,0.999895149413
G06007300199032,060730199032,G06007300200201,060730200201,0,0,0,0,9.5255275e-5
G06007300199032,060730199032,G06007300200181,060730200181,0,0,0,0,9.595312e-6
G06007300199041,060730199041,G06007300199041,060730199041,1,1,1,1,1
G06007300199042,060730199042,G06007300199042,060730199042,1,1,1,1,1
G06007300199043,060730199043,G06007300199043,060730199043,1,1,1,1,1
G06007300199044,060730199044,G06007300199043,060730199043,1,1,1,1,1
G06007300199051,060730199051,G06007300199051,060730199051,1,1,1,1,1
G06007300199052,060730199052,G06007300199052,060730199052,1,1,1,1,1
G06007300199053,060730199053,G06007300199052,060730199052,0.723218862122,0.719773299748,0.721985815603,0.731081081081,0.428889563808
G06007300199053,060730199053,G06007300199053,060730199053,0.276781137878,0.280226700252,0.278014184397,0.268918918919,0.571110436192
G06007300200151,060730200151,G06007300200152,060730200152,1,1,1,1,1
G06007300200152,060730200152,G06007300200151,060730200151,1,1,1,1,1
G06007300200153,060730200153,G06007300200151,060730200151,1,1,1,1,1
G06007300200171,060730200171,G06007300200171,060730200171,1,1,1,1,1
G06007300200172,060730200172,G06007300200172,060730200172,1,1,1,1,0.999808558858
G06007300200172,060730200172,G06007300200171,060730200171,0,0,0,0,8.3245709e-5
G06007300200172,060730200172,G06007300198063,060730198063,0,0,0,0,1.08195432e-4
G06007300200173,060730200173,G06007300200173,060730200173,1,1,1,1,1
G06007300200191,060730200191,G06007300200191,060730200191,1,1,1,1,1
G06007300200192,060730200192,G06007300200192,060730200192,1,1,1,1,1
G06007300200193,060730200193,G06007300200193,060730200193,1,1,1,1,1
G06007300200211,060730200211,G06007300200212,060730200212,1,1,1,1,1
G06007300200212,060730200212,G06007300200213,060730200213,1,1,1,1,1
G06007300200213,060730200213,G06007300200211,060730200211,1,1,1,1,1
G06007300200214,060730200214,G06007300200211,060730200211,1,1,1,1,1
G06007300200231,060730200231,G06007300200231,060730200231,1,1,1,1,0.995279096926
G06007300200231,060730200231,G06007300203062,060730203062,0,0,0,0,0.004720903074
G06007300200232,060730200232,G06007300200232,060730200232,1,1,1,1,1
G06007300200241,060730200241,G06007300200241,060730200241,1,1,1,1,1
G06007300200242,060730200242,G06007300200242,060730200242,1,1,1,1,1
G06007300200243,060730200243,G06007300200243,060730200243,1,1,1,1,1
G06007300200251,060730200251,G06007300200251,060730200251,1,1,1,1,1
G06007300200252,060730200252,G06007300200252,060730200252,1,1,1,1,1
G06007300200253,060730200253,G06007300200253,060730200253,1,1,1,1,1
G06007300200261,060730200261,G06007300200261,060730200261,1,1,1,1,1
G06007300200262,060730200262,G06007300200262,060730200262,1,1,1,1,1
G06007300200263,060730200263,G06007300200263,060730200263,1,1,1,1,1
G06007300200281,060730200281,G06007300200282,060730200282,1,1,1,1,1
G06007300200282,060730200282,G06007300200282,060730200282,0,0,0,0,0.160337138013
G06007300200282,060730200282,G06007300200281,060730200281,1,1,1,1,0.839662861987
